,submit
2536,1255.6151729512824
2537,891.4089049595718
2538,3962.77110283147
2539,4096.233587161219
2540,1430.29061249732
2541,938.3704290578864
2542,3709.610437392043
2543,3129.9727959421757
2544,2199.999100736323
2545,1058.8760519717396
2546,2827.9269571288314
2547,4910.690789712616
2548,2436.5552503600097
2549,3542.611295553699
2550,3160.3959391757253
2551,3407.9089301445924
2552,2972.53237268616
2553,3250.2931984619554
2554,643.4531092788291
2555,4320.954050557305
2556,3555.6366392349933
2557,1568.8719867686136
2558,1395.0791490011056
2559,3268.4795215859244
2560,2089.3625501615397
2561,152.9074181142526
2562,3334.8148055866513
2563,1734.9557593615493
2564,2838.8468261593734
2565,2250.0849244149226
2566,426.68472668633484
2567,4827.18187247692
2568,479.2817774003264
2569,1248.7825793476309
2570,1595.5571064520527
2571,2484.152500569185
2572,1636.755239508632
2573,1868.5126998191197
2574,3326.0602431135812
2575,1055.9231877037337
2576,3331.295030557378
2577,3647.2506504975945
2578,3532.1062108893825
2579,2363.399382529206
2580,1573.4139118361998
2581,2622.1352418034066
2582,798.230235588211
2583,1654.3844964526434
2584,362.10202842126745
2585,2299.809358995042
2586,5844.521277082179
2587,4095.922279875724
2588,4855.248187508137
2589,4957.741753537205
2590,2689.5799237844412
2591,1337.0013721963444
2592,950.9140686397585
2593,1171.9610558331108
2594,2617.251484749494
2595,1299.9999174777588
2596,3193.6424603722526
2597,287.8136344469141
2598,1751.483260368768
2599,1864.5873670916772
2600,244.2295252181579
2601,1965.6877882674391
2602,1684.6615239998343
2603,2265.13412848546
2604,2127.1103436669796
2605,293.71048087189416
2606,1850.9985236976834
2607,2582.4409536050143
2608,1637.6701393963435
2609,-11.508493370648146
2610,914.4366775480491
2611,1936.5861237351978
2612,3622.479974265924
2613,1693.512355894244
2614,1714.5684565254012
2615,1917.088006895461
2616,1355.59428152326
2617,3498.4464142834936
2618,2794.2077744388225
2619,1899.2993794674037
2620,2735.601257926844
2621,452.4233915084985
2622,368.8488595701107
2623,4389.359400721763
2624,3959.374561668899
2625,304.6060810259797
2626,249.26716017485168
2627,2071.0225416416456
2628,278.19640416168386
2629,1062.196716842596
2630,1827.5592497660512
2631,5692.572060849385
2632,1881.281405803625
2633,2623.048583618509
2634,6611.4108356519055
2635,1626.3944903195431
2636,3136.935268919225
2637,1497.6389329129593
2638,760.0447495258039
2639,2201.33615213733
2640,2685.020699225541
2641,472.0631312438065
2642,1601.9277199030657
2643,2535.8672247013214
2644,2884.9720721565327
2645,1550.5717863681095
2646,2546.4059330279674
2647,1327.4562260551043
2648,243.20930209942225
2649,6510.801544546369
2650,440.48469375805
2651,2991.234006996464
2652,756.1228273642582
2653,2769.471478650179
2654,4563.034706573994
2655,2582.2184829486137
2656,1704.3174318129577
2657,2667.789088773183
2658,2330.880338048204
2659,1636.1901602076136
2660,1063.9234136407595
2661,3414.7887087160075
2662,1449.2682796411755
2663,431.96680561499716
2664,985.3445189726981
2665,2037.7295176854032
2666,4566.390714781389
2667,2014.1513581719325
2668,1612.99447278167
2669,3221.754896271419
2670,2748.394155884529
2671,1587.3530623626548
2672,1348.8391235543286
2673,1674.4093743148305
2674,1925.8917130353746
2675,2643.2569125164637
2676,1577.3220884644238
2677,237.32356269037052
2678,1941.912140521124
2679,2192.451198095146
2680,889.3685596701699
2681,1472.1094767840627
2682,3999.966148293756
2683,2196.8071930358665
2684,2882.6544761428763
2685,1843.4627425831718
2686,1756.5424418522553
2687,928.1267212938627
2688,2354.1241833768363
2689,1289.062984069054
2690,2539.3208475063707
2691,992.327804876544
2692,1369.9497059786559
2693,3079.0848287732665
2694,779.4014840359392
2695,2435.2188479422293
2696,2429.9356406305037
2697,2125.5391193313108
2698,5952.956928365699
2699,3182.783193967224
2700,1667.1333712052387
2701,2895.3547860701765
2702,4030.7873313869636
2703,2697.153566787013
2704,2627.2823492134103
2705,893.2479739819954
2706,2693.415276145286
2707,2488.275041805194
2708,1488.3123492481486
2709,2241.7014632414507
2710,3074.245681796726
2711,4062.6257801551583
2712,312.10322902999326
2713,2532.4991001433605
2714,2976.121580234196
2715,2923.36765325023
2716,1918.6681505160093
2717,766.1735536397065
2718,1976.6793426483594
2719,1863.0951534848548
2720,925.0329225102041
2721,258.04088828190703
2722,2849.471630997445
2723,1745.4601227728294
2724,2784.2732077237465
2725,2703.372347233038
2726,1544.6313305444974
2727,226.44062055261202
2728,2650.1487636542734
2729,764.7141370443127
2730,3689.738989082198
2731,1702.597161313312
2732,1982.8445150988148
2733,2532.042084582344
2734,3004.586242335179
2735,1008.0324551398336
2736,3265.942156662608
2737,2648.604479605888
2738,838.5904775805833
2739,1771.6091177756007
2740,842.7942441514024
2741,2744.4540048460212
2742,2072.8866490510145
2743,2231.5073465959786
2744,2511.9979742431806
2745,1919.5984446552748
2746,4178.768965522807
2747,3825.079049891459
2748,981.9981864341851
2749,1769.927997516475
2750,2889.5548249086914
2751,-18.32470562180968
2752,2899.0694038347806
2753,2733.9119956780296
2754,810.9152764073004
2755,2576.3983282121626
2756,1338.6632187203097
2757,2017.8134990025071
2758,3043.7862468894696
2759,3548.2409511466417
2760,244.4884752660711
2761,4589.762353275037
2762,3000.5390270558573
2763,3911.0462820462285
2764,465.43160641042357
2765,967.4560300819713
2766,2869.5527444370223
2767,2562.4105693880806
2768,1248.6981970710979
2769,1087.5794199272018
2770,4470.030945210146
2771,268.40225158415757
2772,3918.207139756917
2773,2209.780519692993
2774,2315.982230886905
2775,2337.031805965697
2776,980.9305847720658
2777,2857.5705140956875
2778,358.57568253388007
2779,364.7247964510557
2780,2743.419378586214
2781,5692.765923267317
2782,1617.135505960476
2783,3066.227194666452
2784,4761.336922856796
2785,3514.514517221685
2786,3017.8382181406423
2787,6545.190960522704
2788,327.5974052062002
2789,1551.857985025292
2790,1955.0798672122937
2791,3461.2152656265307
2792,740.8645579683562
2793,6006.912821551136
2794,3246.182495353296
2795,316.5676174184665
2796,911.5454167092423
2797,1407.722598935944
2798,8.492886225305577
2799,126.81938528270716
2800,1845.857403286994
2801,3127.025931751747
2802,3237.295572046327
2803,3290.3047844237194
2804,2969.0128163826703
2805,3294.2766889206205
2806,3075.1607836758653
2807,230.3766248021225
2808,1386.9284821155354
2809,3968.8297925342754
2810,2464.273036017945
2811,1766.445508155096
2812,3139.8495572161887
2813,534.6452457983063
2814,3023.6012788162457
2815,1403.434292318464
2816,2420.1706596468252
2817,2813.124220782816
2818,641.2004451754881
2819,439.2385057505358
2820,1428.3791820215108
2821,2568.914628903529
2822,3256.3845823440115
2823,340.13632270333505
2824,3059.5581055281277
2825,4309.548920461415
2826,4507.695767568
2827,458.3058945592633
2828,2757.7622460365587
2829,256.0501720242874
2830,263.95508714163975
2831,2737.2824385308
2832,2904.902055809834
2833,1642.7821163238016
2834,2687.798667001064
2835,6039.032297278638
2836,358.4955820455834
2837,726.2658093394035
2838,3985.385941346135
2839,1321.5657413866509
2840,2536.4673257069385
2841,817.3394968924922
2842,3541.812746236232
2843,338.17746518883547
2844,2534.226334588528
2845,1714.941380027942
2846,614.562103721035
2847,2348.7124449468843
2848,486.4790995608888
2849,779.9537363186375
2850,596.088797125488
2851,114.3278559610272
2852,3380.819503961503
2853,3987.9558562062275
2854,2817.2400344409575
2855,918.8963157562633
2856,1728.250226616888
2857,3812.274369807417
2858,755.3850705784361
2859,2894.903682320249
2860,2321.175595272361
2861,3694.2804156066736
2862,137.97731205891697
2863,1643.549342987348
2864,2129.672908955896
2865,353.2610417972923
2866,986.7771532191305
2867,1627.084215093815
2868,4237.40767705105
2869,5656.431693109317
2870,1014.4054438996939
2871,330.74559115741863
2872,781.643040013618
2873,3081.004085144365
2874,757.4582297798912
2875,3014.718284268999
2876,3996.3211997688195
2877,3395.7509456900452
2878,2536.964082666057
2879,1640.4865894997697
2880,890.0482554122107
2881,2023.155809967166
2882,3656.092947711787
2883,3308.32360830522
2884,3183.7646813305073
2885,740.2437952415368
2886,4094.9022073729266
2887,2001.8563019444407
2888,3130.5389930996585
2889,2832.8201727444653
2890,4234.970388562563
2891,842.2600123993985
2892,2706.885070027383
2893,806.3226905698502
2894,804.83462145268
2895,2427.2847164474674
2896,798.1938495319745
2897,422.14622069518225
2898,463.0095171708467
2899,2341.885963260618
2900,3042.8619671884885
2901,876.9719808545191
2902,3248.92422732951
2903,3252.959044738441
2904,3721.6802934450952
2905,113.42556842208884
2906,1434.0189430307155
2907,2599.8142947520896
2908,2397.1494218817847
2909,1103.0588028801424
2910,299.1703172970139
2911,6585.681682121644
2912,3044.376793581377
2913,819.2151368194998
2914,4175.977096895995
2915,3017.637298721177
2916,425.258895335927
2917,897.3593615485917
2918,589.777452618034
2919,3315.8509113155997
2920,2700.396696277664
2921,423.67429757921593
2922,2607.6280350708043
2923,455.27771898126974
2924,3107.1462058483694
2925,3248.474703223174
2926,708.0476238180174
2927,3694.4518095651224
2928,414.2226471741673
2929,658.7142483822214
2930,4773.635157277827
2931,2228.4881105644313
2932,733.5715740741479
2933,2468.5930270579893
2934,3477.484335052219
2935,1874.785010059634
2936,3687.6253121519494
2937,3152.856612017927
2938,2131.659773292994
2939,1272.5703850595896
2940,2517.3057764392424
2941,1540.7803273888758
2942,2768.716748755194
2943,2605.851551416562
2944,4482.386888399767
2945,1195.383473495662
2946,2028.1908471132856
2947,2976.9706966175386
2948,1232.0887938030278
2949,785.8282515967446
2950,3405.7447627358915
2951,3288.3320930527984
2952,4875.302088353188
2953,1615.918657443291
2954,2757.095751545948
2955,3339.1037973920593
2956,1144.710318435731
2957,669.8101851135087
2958,2764.686916672718
2959,959.8802400992561
2960,3683.6753681163586
2961,1545.3948611349406
2962,1664.4009623837044
2963,1378.8606575721135
2964,906.3550594111553
2965,1688.1516650807666
2966,3959.6634263635924
2967,3918.732691526331
2968,502.3682233214998
2969,1282.5855336193385
2970,2700.4003076768845
2971,5297.285784856201
2972,3280.082683723625
2973,4398.443882402067
2974,288.0222128437359
2975,1705.656845762057
2976,979.0291305805999
2977,2601.9654546517527
2978,4005.3030884804207
2979,239.90237364838777
2980,2790.5785966300236
2981,2812.0720982028165
2982,182.6430556746955
2983,121.76672337698739
2984,686.1190035967553
2985,1824.9264179327554
2986,3856.4469519808313
2987,3109.6885019206343
2988,3543.6579733226145
2989,300.3418220587461
2990,4637.278037637825
2991,696.2579155700055
2992,861.2110752867195
2993,1965.1981085101227
2994,816.6284784035671
2995,2397.452375488089
2996,2678.3238898271343
2997,2949.4437712397325
2998,1910.375082393766
2999,4490.045254026418
3000,1048.5056110329012
3001,4189.864659787089
3002,2086.142659553602
3003,4282.1001875286265
3004,4511.921243382463
3005,2862.439357032481
3006,2038.4849328751463
3007,2354.1707816849053
3008,4242.15850395994
3009,5171.4659928449055
3010,5398.326032526854
3011,1637.3130898212419
3012,1937.0183055558414
3013,5622.488235079058
3014,2966.93726645811
3015,827.9503122120602
3016,3689.7220965805673
3017,1085.235080196101
3018,2941.126984997883
3019,2358.380532104922
3020,4547.717300549637
3021,2157.976127141268
3022,2049.8506002080785
3023,548.8384235040152
3024,2635.8897797191257
3025,2902.7923078948006
3026,3392.6615152178842
3027,18.9065095332627
3028,417.76724522659265
3029,1587.3434346701956
3030,1955.4443529872538
3031,285.53711006891314
3032,2118.5941753778
3033,2441.800148475404
3034,645.1627214874862
3035,2626.7106940911863
3036,1709.3780572226433
3037,3441.4603877396835
3038,1093.502989121174
3039,1627.7845836939794
3040,2243.0234696897564
3041,773.2470077453976
3042,2449.999723574689
3043,3090.240043807763
3044,3299.610377738598
3045,2471.742940709916
3046,4690.169802737875
3047,390.1850817407407
3048,3336.885146014841
3049,1186.846972676112
3050,1825.490952658493
3051,928.0057494774461
3052,2679.3268575502793
3053,1636.5360603910995
3054,1815.4548175109207
3055,1295.223296108603
3056,3688.6140327859944
3057,6450.199819734746
3058,1089.0755390864786
3059,2374.3787321772343
3060,73.32333762373965
3061,3293.489610979732
3062,668.0866821378476
3063,1610.6717310130127
3064,279.08070185353097
3065,2181.566743782683
3066,714.2247384711815
3067,215.97016102891791
3068,1643.7868083307555
3069,720.163467247961
3070,1532.8807517124228
3071,1125.641024866134
3072,503.1826934111721
3073,603.0024401615916
3074,789.5105346738554
3075,3476.7138608766463
3076,5056.585724809422
3077,5749.236338066954
3078,1381.9930369755584
3079,1600.9890355103107
3080,2485.5332696056353
3081,1736.7044941828954
3082,4918.264154931108
3083,744.9444309805237
3084,1672.1564299704949
3085,-37.18261719506029
3086,2082.5909335709475
3087,291.82395652228854
3088,5304.36104427668
3089,1326.3819250797658
3090,2098.2406578626365
3091,1208.6869982474448
3092,2605.2880877461507
3093,2839.888446803552
3094,1903.6287054360814
3095,2025.4944691227333
3096,285.10262844160184
3097,3333.820113219393
3098,3709.7354684383886
3099,3040.6446368288057
3100,3275.8475215437766
3101,2224.3758988179534
3102,2300.4313132149878
3103,3503.619140755198
3104,1871.0368247459064
3105,2616.3625537931807
3106,2202.741224563906
3107,571.4169306596444
3108,3454.1977021976522
3109,371.54570564401297
3110,781.4892507006738
3111,301.46238732958597
3112,730.6167696966014
3113,2404.286937126775
3114,5203.558018040109
3115,902.2294298782484
3116,3459.343813537741
3117,608.9229960153741
3118,3113.907847238169
3119,844.8997560069732
3120,3029.2426704783925
3121,4947.996492491856
3122,718.1365429111836
3123,4642.3812397778565
3124,1099.4348823552643
3125,271.6342540993756
3126,2333.314195123949
3127,2801.091744978832
3128,3091.548960108233
3129,1844.9180858873797
3130,1913.2708981010644
3131,3673.437291179793
3132,3765.5695011099974
3133,2326.315803244425
3134,2424.796778714135
3135,2679.0029322550595
3136,2743.886570630264
3137,1059.4483977217762
3138,3689.512293808111
3139,1367.8065249502242
3140,3005.4652007706745
3141,6255.476361080111
3142,3070.6660511789423
3143,678.5061974184691
3144,4621.168177584402
3145,952.1479040666118
3146,3821.525886831854
3147,1279.941516056769
3148,3873.76359921596
3149,237.5492908941654
3150,3091.5381229794016
3151,830.3904813254918
3152,204.51638169262105
3153,4356.296139506307
3154,1516.6028826295997
3155,632.584633179699
3156,5684.028970149538
3157,3300.933092543933
3158,2176.3951901419023
3159,650.1650450352668
3160,6480.159764363515
3161,2319.917546778716
3162,4448.251390126722
3163,208.66772601038068
3164,3485.0348559125055
3165,858.3438894126441
3166,3499.889120437297
3167,546.9218646693381
3168,6090.445197752863
3169,3592.697381526347
3170,3465.520780003482
3171,1413.6899838427532
3172,4434.878391890563
3173,1525.3926507706506
3174,1009.9616938082195
3175,2468.44813583762
3176,2062.8759888512805
3177,1622.0602850024818
3178,4325.634928791659
3179,3415.0442184308167
3180,1911.2095649234088
3181,1520.7128562969083
3182,592.2570385953862
3183,749.5258415100222
3184,3404.3022503819134
3185,3076.8769637361042
3186,847.2013153652572
3187,2583.715600881752
3188,2970.6558769562234
3189,1754.6624200101646
3190,3111.417583502634
3191,1652.0503932573772
3192,1967.0263547345678
3193,2247.19504966604
3194,3858.629116330604
3195,844.2142410774138
3196,1538.6499592977807
3197,2449.572275945594
3198,1817.7874605998934
3199,2701.7604178558267
3200,1525.2706667009686
3201,2524.1967191019735
3202,2397.298720327225
3203,4038.013606562072
3204,3044.2152341965398
3205,392.2220435492819
3206,313.421919984331
3207,258.0360857900094
3208,320.21109682756065
3209,690.5630057938155
3210,2038.0177459850702
3211,3459.662485361041
3212,1178.0330785568246
3213,952.6034939091169
3214,1671.973305743374
3215,3043.904206286663
3216,2544.2250574647096
3217,2794.8157555063967
3218,1944.2884535628207
3219,3722.5439495001797
3220,1722.3706423015306
3221,489.6044855783027
3222,983.7745338097352
3223,585.260807122883
3224,4972.3691304789345
3225,1500.9851100232866
3226,1365.3279988608983
3227,2036.6486137066877
3228,2519.7718251134866
3229,2339.952642191493
3230,1103.10166673407
3231,-14.903378397123337
3232,2838.816749526171
3233,4472.247732500294
3234,2507.2637635805295
3235,5780.138445304097
3236,691.2995381530086
3237,2394.925040489716
3238,2402.9678904068674
3239,300.0999778020533
3240,2124.6041192291145
3241,470.9829500655545
3242,1193.6125144521106
3243,4223.09322446236
3244,2681.244417408186
3245,649.1318608068235
3246,2612.2229774012917
3247,3882.7204402939706
3248,1571.0339467981203
3249,2453.5236096566873
3250,2777.78246176907
3251,2123.798353818278
3252,2817.3185846268257
3253,862.9212266373023
3254,2214.4508494469887
3255,1657.8879803488533
3256,2010.5015924269785
3257,178.61657961669033
3258,2499.8396980119196
3259,3156.243371053685
3260,1830.815205561066
3261,2428.1276966284586
3262,950.4354768149419
3263,982.0305101067263
3264,379.3790528058268
3265,776.7451634510247
3266,766.258551690501
3267,756.1969317830897
3268,3257.8102772523225
3269,520.9743935206417
3270,2899.2137776781956
3271,1016.8066721429241
3272,990.7092527264679
3273,3014.594112169191
3274,4181.495181421667
3275,2141.0416942449297
3276,2794.5686107468478
3277,2271.2505013350997
3278,3663.640275137538
3279,2461.154321153609
3280,317.39247873633
3281,560.627913938374
3282,107.8460207655567
3283,3795.5472126635036
3284,3806.264297405517
3285,2481.534956971917
3286,1776.7507385578035
3287,3427.7249618319124
3288,3356.4940575053774
3289,2502.1560319642936
3290,2421.1824479357583
3291,3010.618613426561
3292,153.7821047241658
3293,3828.1559626296594
3294,315.5021068040261
3295,2669.8863518793432
3296,3774.079092969394
3297,2556.2303526142396
3298,1069.2520398255185
3299,2441.1213576458777
3300,1027.496952332823
3301,1478.6355343640678
3302,2501.6419785241833
3303,1847.8881676888527
3304,3918.98955187833
3305,2769.2654359299063
3306,2416.047788984097
3307,2942.0980925310737
3308,1744.6247168585423
3309,2740.797761619161
3310,1723.7056163623843
3311,3455.2094438572394
3312,3893.8379744555446
3313,304.79831450573266
3314,4230.599972420697
3315,726.7022319601875
3316,612.5503224894557
3317,2419.8277340587088
3318,1692.1357407898865
3319,295.38889924857574
3320,3268.4970958276913
3321,3203.408112679727
3322,2679.061186548281
3323,3586.280882923288
3324,2391.522116021193
3325,444.500532396977
3326,3268.2166761098924
3327,2459.522836778326
3328,3148.824805580697
3329,3831.7841369166417
3330,3041.1013963538708
3331,2442.540060444446
3332,5345.163112769352
3333,4612.743940330568
3334,1446.7563490319708
3335,2042.2586029826866
3336,1261.3326066420188
3337,976.4517643561242
3338,2555.8683742341295
3339,567.0459044513096
3340,-18.93579859455815
3341,2762.8870155371033
3342,1738.4443291188368
3343,2467.494133431847
3344,1562.3152109166238
3345,3043.669563034088
3346,305.744245720417
3347,2881.3327611178647
3348,4097.167509018307
3349,749.9156084144888
3350,1273.3289472439628
3351,260.82249645096283
3352,3238.5078611059485
3353,4754.452720300422
3354,747.0385935122954
3355,3254.151254492969
3356,909.9195608563422
3357,1815.5637904555751
3358,3425.325771872466
3359,1083.0145640234673
3360,496.83866877793434
3361,2684.112621211585
3362,1542.6778212042507
3363,1777.8200414362625
3364,330.5545300389232
3365,316.5880615588139
3366,5650.934084951131
3367,4194.146719365574
3368,1638.1773972197248
3369,1199.30047383781
3370,1542.1441359075952
3371,918.5115489990867
3372,902.2498390094127
3373,1282.2057521713546
3374,5298.41603783652
3375,2797.9675293966347
3376,1899.831464025128
3377,2869.770559648655
3378,285.8490529568753
3379,1654.083254304401
3380,5663.0321295702115
3381,2699.179619815973
3382,1020.9912537143395
3383,450.8870254949446
3384,2615.349451748662
3385,2078.7565156835067
3386,2647.037738979128
3387,4243.3369231305205
3388,2995.278771760912
3389,2430.7815366365203
3390,469.4328312619701
3391,1473.6894335858883
3392,4083.492353972701
3393,897.079139961506
3394,2982.0354512067042
3395,1125.3327313587458
3396,1676.5322534794946
3397,2555.359932965791
3398,2976.5018991366564
3399,6374.143705788495
3400,419.35236331680846
3401,828.5582508730911
3402,1974.6777565229527
3403,1296.5821966811627
3404,2314.4844988140926
3405,3943.0759726311094
3406,1565.9833698110256
3407,2230.898627130748
3408,1846.0798174797856
3409,2933.8812375820244
3410,2137.3248347279496
3411,5328.466519221088
3412,4067.410716557173
3413,1371.8227361951012
3414,3972.630852937415
3415,2105.3527915139503
3416,1781.8417965487995
3417,3201.1272267173445
3418,1420.7598784796635
3419,825.5911082067847
3420,2929.6084540773845
3421,747.6613845190953
3422,1693.0983433726392
3423,1749.4879138983397
3424,2539.500944928422
3425,4857.580315861383
3426,3462.402158210772
3427,1333.3392934501176
3428,2273.0910859913415
3429,2715.896523776027
3430,2166.939724943675
3431,2971.354559275153
3432,1113.5983218727008
3433,1480.2041609970356
3434,375.0691376270973
3435,1665.101421279913
3436,1790.9129357729103
3437,6645.827435591758
3438,761.7178178152644
3439,4504.9454237502205
3440,4124.709452338209
3441,1575.1106712026508
3442,850.145938890759
3443,1929.5849360447696
3444,2897.020150501642
3445,2757.696672314025
3446,2303.7109805194727
3447,1422.4742165126936
3448,906.8946007149018
3449,3888.729290923633
3450,1976.828142436578
3451,1373.7333074993228
3452,3537.6665569958905
3453,2310.2959129068886
3454,2806.7184431449937
3455,2846.803053040024
3456,2333.63435406294
3457,3341.836527727612
3458,1613.4879782325718
3459,6882.476086127453
3460,492.756491294392
3461,2021.564879974173
3462,-54.80813971479151
3463,3652.0635540339676
3464,2014.6233262526177
3465,768.9668172618129
3466,3280.5833066586442
3467,1456.4492167596907
3468,255.1914331944597
3469,2899.942333835087
3470,1662.8335643666942
3471,2424.2646708639704
3472,3275.798806409077
3473,158.20936279501436
3474,1147.9537588853354
3475,3073.427411701192
3476,1781.7950184761596
3477,2903.853938469782
3478,1226.1092643217737
3479,1887.3006358561115
3480,738.7175014784805
3481,890.7140862283047
3482,6480.574143101988
3483,1751.7720428457465
3484,1291.2217797707349
3485,2487.467475401414
3486,2686.6032311917115
3487,933.6240872807718
3488,131.90586599006193
3489,2993.6837293736244
3490,380.0301068677453
3491,3379.2401226315164
3492,1655.1119968010585
3493,1712.428435579137
3494,759.023057148682
3495,2295.133464903655
3496,4067.7884732036055
3497,917.7678881474732
3498,4093.622539213175
3499,1886.2423394880695
3500,4489.889233426847
3501,897.171201185976
3502,468.06022923108844
3503,2901.0522815155177
3504,1229.4994778985151
3505,2882.384724145849
3506,2997.7277393857116
3507,4456.604098650917
3508,2497.273138730017
3509,2332.4411638118495
3510,804.8873022685433
3511,3647.698143260975
3512,1635.2685204122895
3513,3365.702664321833
3514,506.5854469852502
3515,-13.319538739201587
3516,1592.509927674608
3517,5019.237414073593
3518,3236.0109248299036
3519,4310.187043781212
3520,3669.058876528579
3521,2374.5181288839476
3522,2880.950109597791
3523,4143.813392072314
3524,3027.5220288772057
3525,3810.6418470868693
3526,4725.238653618411
3527,2378.0501501356644
3528,2334.296044649927
3529,3939.7912452074765
3530,2543.7098724342895
3531,3601.207779579226
3532,1564.3765586760933
3533,3161.1793003037105
3534,4017.3516042849706
3535,3082.6899412683506
3536,323.20958310799676
3537,5916.53632969968
3538,694.0175015330674
3539,2942.407528158051
3540,3008.3113193164722
3541,526.4651507341384
3542,1465.648954398545
3543,2390.9105353025147
3544,989.0923392795535
3545,2116.2396223158426
3546,1986.8340685252372
3547,2399.12910299704
3548,1834.6873227655974
3549,1072.917733753985
3550,1466.1455994709977
3551,2731.286010732049
3552,2577.1855336726
3553,743.6379021045366
3554,1207.3444778243793
3555,744.0315574820712
3556,2627.828094128832
3557,391.35912170526797
3558,587.5215981060813
3559,3648.2469402802976
3560,4229.365366718245
3561,1247.7964703335665
3562,3433.7759352594135
3563,931.247832883239
3564,2936.1510479623576
3565,1719.743385718784
3566,327.7922798204675
3567,1795.3640055576443
3568,1713.2160979547612
3569,3041.8920700536355
3570,539.9216846470398
3571,2338.688542426301
3572,3989.550257564763
3573,3214.4700257445766
3574,2617.3424136881504
3575,210.72335379612622
3576,6122.220524711731
3577,3660.6239298238447
3578,3054.132771414872
3579,1520.3178047355284
3580,1625.8031265229156
3581,4225.890269320222
3582,5275.794117790722
3583,3451.2486443877715
3584,1647.251646142351
3585,2244.0946749056748
3586,590.2839967909102
3587,2042.277121872763
3588,2368.401231936361
3589,3597.3768992693404
3590,1049.0235522509677
3591,2930.588935145452
3592,878.0282737511284
3593,1762.4545107516162
3594,1350.3819773996493
3595,901.577602231509
3596,323.44667812546925
3597,4984.651839540699
3598,2192.6810933813113
3599,1695.5252404239848
3600,576.596776589058
3601,2559.3661165273566
3602,1732.7562978721105
3603,1491.2362683330823
3604,-37.18261719506029
3605,2384.4628933618933
3606,1931.9639006548862
3607,902.31072808466
3608,518.2144326456491
3609,3372.879383833875
3610,2141.974162081648
3611,4023.24877660991
3612,3184.5329835829225
3613,465.21382235628187
3614,1094.8357928908308
3615,1971.3080445499145
3616,3211.779298653132
3617,1931.1975375399013
3618,1441.9699517787808
3619,5529.293019424118
3620,5246.972337456434
3621,1993.1322085937275
3622,4394.791158257883
3623,2321.3516211615815
3624,3990.100941055553
3625,1411.4119945829518
3626,2387.3925929900884
3627,2147.660765930587
3628,145.8256043036712
3629,3564.6846843187946
3630,1743.5880261571635
3631,2479.527037231047
3632,771.7136119935698
3633,4130.909218216258
3634,2353.657899751224
3635,404.16271436258495
3636,3705.0605043188025
3637,2973.209324011777
3638,335.76566046468264
3639,2482.362934169011
3640,3667.8284108545154
3641,715.210139964678
3642,877.367114868622
3643,1517.4374376035726
3644,3943.9382847910515
3645,1467.637459551468
3646,707.7263248384534
3647,2370.0270213445488
3648,1782.520976737113
3649,2808.112994878554
3650,1253.2721480041687
3651,3298.958331746545
3652,2903.0359832008403
3653,3721.211892429569
3654,2179.40500340789
3655,2713.137759849113
3656,2775.835432677514
3657,818.8456581594946
3658,2080.1744739539154
3659,1800.363303435932
3660,3742.993457215464
3661,5023.913850699288
3662,2990.7267087355126
3663,2451.91593609679
3664,327.3310233667259
3665,3059.725627510931
3666,3065.6086349899847
3667,314.6872169711895
3668,305.65386439481506
3669,1402.4508950255517
3670,654.1807251754756
3671,317.1185794975851
3672,3038.142771022447
3673,3273.5792303302783
3674,2510.0096047977786
3675,5117.245095535581
3676,1229.4312135418136
3677,1788.7974559191225
3678,2221.4497066097224
3679,336.1524241473427
3680,3010.0599588475116
3681,3565.2735505638993
3682,1995.518179648122
3683,306.02823910222224
3684,1826.6088162077317
3685,3841.516883005872
3686,1734.52924809937
3687,3184.2787295062435
3688,2480.67832153791
3689,2447.607003523288
3690,4802.738216136752
3691,3279.841206133683
3692,4515.8389652281985
3693,1543.6674707029406
3694,2672.964987589753
3695,1652.2323376501004
3696,756.4487087425343
3697,2703.1170003036627
3698,3660.8047539355175
3699,981.1634290209115
3700,2889.0918735380437
3701,1733.6895222326725
3702,3742.055979777953
3703,503.6490078824419
3704,3322.7172274718505
3705,782.3922020537524
3706,1999.786404033729
3707,1429.8816490737586
3708,1842.839242847934
3709,2606.7768152311482
3710,2132.926970931999
3711,1675.1393974962675
3712,1625.2967663594231
3713,3487.7218429394684
3714,4911.9683775578105
3715,2974.403469901565
3716,1425.5914448361834
3717,5793.715157491988
3718,2868.138760868997
3719,4760.412095066352
3720,818.60951553249
3721,3223.132366896574
3722,2456.563903533258
3723,1923.61117477507
3724,663.320133626425
3725,2691.223015336418
3726,2332.5717782920183
3727,4460.269225325725
3728,714.5406580884605
3729,1654.6180580967314
3730,2798.91788216207
3731,1904.8474074219164
3732,724.6904252717817
3733,2337.0307052396874
3734,283.49717240919273
3735,570.4143137814174
3736,2643.670995313402
3737,3469.631481601382
3738,2982.645705632965
3739,2681.153501727232
3740,1176.64788255544
3741,701.7548097235532
3742,827.2248593893815
3743,3791.4722356537545
3744,3735.713690520983
3745,2019.7147522049365
3746,342.316821214884
3747,1727.9951001042398
3748,1465.0071711914852
3749,2681.9092989282376
3750,463.98308010939314
3751,3651.602030379906
3752,2965.7919083146303
3753,2265.0666066401213
3754,2117.1542781179637
3755,1764.0483889485483
3756,616.6408156097967
3757,2493.116171541774
3758,2718.4009547225683
3759,1605.988287673982
3760,2659.461476071411
3761,3467.0466773310354
3762,1701.6886228060393
